Segment ID,Street,City,Date and Time (Local),Pedestrian Total,Bike Total,Car Total,Large vehicle Total,Night Total,Speed V85 km/h,Speed Car 0-10 km/h (%),Speed Car 10-20 km/h (%),Speed Car 20-30 km/h (%),Speed Car 30-40 km/h (%),Speed Car 40-50 km/h (%),Speed Car 50-60 km/h (%),Speed Car 60-70 km/h (%),Speed Car 70+ km/h (%),Pedestrian (A > B),Pedestrian (B > A),Bike (A > B),Bike (B > A),Car (A > B),Car (B > A),Heavy (A > B),Heavy (B > A),Night (A > B),Night (B > A),Uptime
9000009380,Roetersstraat,Amsterdam,2025-10-18 01:00,0,0,0,0,130,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,64,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-10-18 02:00,0,0,0,0,84,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,43,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-10-18 03:00,0,0,0,0,50,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,29,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-10-18 04:00,0,0,0,0,45,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,23,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-10-18 05:00,0,0,0,0,42,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-10-18 06:00,0,0,0,0,57,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,26,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-10-18 07:00,0,0,1,0,85,34,0,0,0,100,0,0,0,0,0,0,0,0,0,1,0,0,45,40,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-10-18 08:00,127,77,96,13,7,54,0,"10,42","21,87","34,37","13,54","10,42","4,17","5,21",25,102,30,47,56,40,10,3,5,2,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-10-18 09:00,362,256,171,25,0,"54,5","1,75","8,19","24,56","26,9","18,13","10,53","4,09","5,85",45,317,83,173,102,69,19,6,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-10-18 10:00,531,361,240,63,0,49,"3,75","9,17",30,"27,08","16,25","6,67","4,58","2,5",81,450,131,230,140,100,43,20,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-10-18 11:00,551,464,211,113,0,"45,5","0,47","8,06","20,38","38,86","21,8","6,64","2,84","0,95",134,417,244,220,124,87,99,14,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-10-18 12:00,561,507,332,137,0,"52,5","4,52","10,84","20,78","29,52","16,87","9,34","3,61","4,52",177,384,222,285,222,110,116,21,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-10-18 13:00,555,478,372,121,0,55,"1,08","7,53","17,47","30,11","20,97","11,29","6,45","5,11",186,369,217,261,262,110,73,48,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-10-18 14:00,474,477,272,140,0,"47,5","0,74","3,68","18,75","43,38","22,43","8,82","1,47","0,74",135,339,242,235,182,90,96,44,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-10-18 15:00,423,501,280,126,0,"44,5","1,43","4,29",20,"46,43","21,07","3,21","1,43","2,14",166,257,264,237,168,112,80,46,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-10-18 16:00,408,511,298,114,0,"44,5",0,"4,36","22,82","44,63","21,14","4,36","0,67","2,01",167,241,294,217,187,111,67,47,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-10-18 17:00,360,450,332,67,0,"46,5","1,2","6,33","20,78","39,76","21,08","4,52","2,11","4,22",153,207,269,181,192,140,46,21,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-10-18 18:00,455,266,183,15,113,"43,5","1,09","10,38","26,23","41,53","12,57","1,64","3,28","3,28",165,290,208,58,113,70,13,2,58,55,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-10-18 19:00,0,0,0,0,343,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,162,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-10-18 20:00,0,0,0,0,316,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,144,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-10-18 21:00,0,0,0,0,267,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,115,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-10-18 22:00,0,0,0,0,260,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,124,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-10-18 23:00,0,0,0,0,301,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,160,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-10-19 00:00,0,0,0,0,149,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,83,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-10-19 01:00,0,0,0,0,135,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,75,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-10-19 02:00,0,0,0,0,73,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,37,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-10-19 03:00,0,0,0,0,39,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,21,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-10-19 04:00,0,0,0,0,48,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,15,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-10-19 05:00,0,0,0,0,42,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,14,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-10-19 06:00,0,0,0,0,38,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-10-19 07:00,0,0,1,0,102,24,0,0,100,0,0,0,0,0,0,0,0,0,0,1,0,0,65,37,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-10-19 08:00,101,89,78,24,5,"44,5",0,"15,38","38,46","19,23","14,1","3,85","3,85","5,13",28,73,45,44,56,22,20,4,2,3,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-10-19 09:00,286,258,93,39,0,48,0,"13,98","26,88","27,96","20,43","5,38","3,23","2,15",53,233,89,169,59,34,33,6,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-10-19 10:00,287,295,220,104,0,43,"1,82","12,73","38,18","27,73","11,82",5,"0,91","1,82",72,215,126,169,150,70,85,19,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-10-19 11:00,307,319,268,99,0,60,"4,48","11,94","20,15","21,64","17,54","9,33","5,97","8,96",106,201,152,167,210,58,87,12,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-10-19 12:00,403,413,180,85,0,46,"3,89","13,89","26,67","23,89","18,89","5,56","2,22",5,164,239,219,194,138,42,66,19,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-10-19 13:00,355,356,204,87,0,"54,5","2,94","10,78","17,65","26,47","19,61","10,78","4,9","6,86",144,211,140,216,174,30,76,11,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-10-19 14:00,306,361,231,104,0,54,"0,87","10,39","21,21","27,27","21,65","9,96","5,19","3,46",123,183,174,187,200,31,91,13,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-10-19 15:00,393,396,254,87,0,"52,5","1,18","6,3","20,47","29,53","24,02","10,24","5,12","3,15",157,236,181,215,222,32,74,13,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-10-19 16:00,322,378,294,64,0,"48,5","2,38","7,48","23,81","31,63","22,11","6,46","2,04","4,08",115,207,195,183,257,37,41,23,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-10-19 17:00,327,402,324,51,0,42,"16,05","8,64","24,69","33,33","8,95","4,32","1,54","2,47",152,175,242,160,248,76,45,6,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-10-19 18:00,363,240,182,14,121,"42,5","19,23","15,93","28,57","18,68","10,99","3,3","1,1","2,2",156,207,183,57,115,67,11,3,69,52,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-10-19 19:00,0,0,0,0,310,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,142,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-10-19 20:00,0,0,0,0,317,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,145,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-10-19 21:00,0,0,0,0,298,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,150,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-10-19 22:00,0,0,0,0,218,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,109,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-10-19 23:00,0,0,0,0,155,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,90,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-10-20 00:00,0,0,0,0,87,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,43,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-10-20 01:00,0,0,0,0,47,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,32,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-10-20 02:00,0,0,0,0,22,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-10-20 03:00,0,0,0,0,22,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,6,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-10-20 04:00,0,0,0,0,12,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-10-20 05:00,0,0,0,0,38,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,16,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-10-20 06:00,0,0,0,0,101,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,46,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-10-20 07:00,0,0,0,0,213,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,87,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-10-20 08:00,193,90,102,29,197,36,"7,84","16,67","36,27","32,35","4,9","0,98",0,"0,98",21,172,71,19,70,32,23,6,81,116,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-10-20 09:00,487,160,221,57,0,47,"3,62","14,48","33,03","24,43","11,31","5,43","4,52","3,17",52,435,44,116,122,99,33,24,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-10-20 10:00,445,300,318,83,0,"58,5","4,4","8,49","24,84","26,73","14,15","7,23","6,6","7,55",79,366,38,262,183,135,43,40,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-10-20 11:00,330,252,288,108,0,"57,5","4,17","9,03","22,92","29,17","13,54","8,68","6,25","6,25",80,250,59,193,169,119,51,57,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-10-20 12:00,446,397,293,136,0,55,"1,02","6,83","17,75","32,76","20,14","10,24","5,46","5,8",150,296,134,263,187,106,100,36,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-10-20 13:00,539,386,300,117,0,58,"1,67","7,67",26,28,"16,33","6,33","6,33","7,67",195,344,123,263,184,116,60,57,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-10-20 14:00,505,303,373,131,0,"62,5","2,41","6,7","18,23","32,17","15,01","8,58","6,43","10,46",233,272,108,195,236,137,64,67,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-10-20 15:00,512,353,336,96,0,59,"2,98","9,23","19,94","27,08","16,67","9,82","7,14","7,14",272,240,139,214,203,133,55,41,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-10-20 16:00,482,617,303,64,0,51,"2,31","12,21","21,78","29,7","18,48","8,58","3,63","3,3",229,253,334,283,199,104,35,29,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-10-20 17:00,651,764,382,53,0,55,"1,05","9,95","20,94","26,7","19,11","12,57","5,5","4,19",302,349,465,299,254,128,27,26,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-10-20 18:00,519,234,128,10,132,38,"10,16","11,72","32,81","35,16","4,69","3,91","0,78","0,78",188,331,192,42,64,64,5,5,63,69,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-10-20 19:00,0,0,0,0,283,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,133,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-10-20 20:00,0,0,0,0,237,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,134,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-10-20 21:00,0,0,0,0,233,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,111,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-10-20 22:00,0,0,0,0,178,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,88,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-10-20 23:00,0,0,0,0,144,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,65,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-10-21 00:00,0,0,0,0,69,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,30,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-10-21 01:00,0,0,0,0,39,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,18,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-10-21 02:00,0,0,0,0,22,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,13,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-10-21 03:00,0,0,0,0,15,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-10-21 04:00,0,0,0,0,15,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-10-21 05:00,0,0,0,0,37,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,16,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-10-21 06:00,0,0,0,0,104,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,39,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-10-21 07:00,0,0,0,0,221,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,97,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-10-21 08:00,388,81,155,12,123,32,"34,84","21,94","26,45","9,03","6,45","1,29",0,0,29,359,1,80,95,60,8,4,62,61,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-10-21 09:00,480,206,205,21,0,38,"21,46","31,71","18,05","17,07","9,76","1,46",0,"0,49",49,431,2,204,115,90,5,16,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-10-21 10:00,498,278,254,25,0,42,"11,42","22,05","24,8","24,8","7,09","3,54","4,72","1,57",87,411,18,260,122,132,3,22,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-10-21 11:00,407,240,258,27,0,48,"13,57","18,99","20,16","22,87","11,63","6,59","3,88","2,33",84,323,25,215,128,130,5,22,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-10-21 12:00,425,323,281,34,0,46,"9,96","21,35",21,"25,27","11,03","4,98","3,56","2,85",164,261,65,258,140,141,5,29,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-10-21 13:00,444,478,367,126,0,"65,5","3,81","8,17","15,8","26,7","16,35","11,17","4,63","13,35",156,288,187,291,251,116,77,49,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-10-21 14:00,431,373,387,116,0,"57,5","6,46","14,99",23,"23,26","10,59","9,04","4,39","8,27",153,278,106,267,247,140,62,54,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-10-21 15:00,390,342,438,88,0,58,"5,94","11,87","22,83","26,26","10,5","9,36","5,48","7,76",144,246,117,225,291,147,34,54,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-10-21 16:00,469,410,469,70,0,59,"6,61","6,18","17,27","27,72","16,42","12,37","7,25","6,18",216,253,181,229,315,154,24,46,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-10-21 17:00,636,449,487,39,0,"58,5","10,68","10,27","15,61","24,64","14,37","10,88","5,13","8,42",273,363,127,322,326,161,13,26,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-10-21 18:00,410,170,179,2,145,52,"3,91","10,06","20,67","36,31","12,29","6,7","5,03","5,03",149,261,93,77,125,54,1,1,72,73,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-10-21 19:00,0,0,0,0,288,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,139,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-10-21 20:00,0,0,0,0,262,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,119,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-10-21 21:00,0,0,0,0,281,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,119,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-10-21 22:00,0,0,0,0,233,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,109,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-10-21 23:00,0,0,0,0,150,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,82,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-10-22 00:00,0,0,0,0,103,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,61,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-10-22 01:00,0,0,0,0,36,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,22,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-10-22 02:00,0,0,0,0,13,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-10-22 03:00,0,0,0,0,16,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-10-22 04:00,0,0,0,0,16,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-10-22 05:00,0,0,0,0,21,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,12,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-10-22 06:00,0,0,0,0,85,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,36,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-10-22 07:00,0,0,0,0,188,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,79,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-10-22 08:00,459,315,190,45,33,"43,5","4,74","17,37","25,26","29,47","13,68","5,79","2,63","1,05",43,416,138,177,107,83,31,14,21,12,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-10-22 09:00,563,532,259,41,0,53,"5,41","6,95","23,55","28,57","17,37","10,04","3,86","4,25",63,500,137,395,151,108,22,19,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-10-22 10:00,486,311,308,56,0,"53,5","15,91","11,36","19,48","20,45","14,29","10,71","3,25","4,55",86,400,44,267,156,152,12,44,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-10-22 11:00,566,326,377,59,0,"57,5",13,"9,81","21,49","16,98","17,24","8,75","5,04","7,69",148,418,57,269,198,179,15,44,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-10-22 12:00,658,443,380,53,0,"57,5","9,74","8,95","15,79","24,47","18,16","11,05","5,53","6,32",239,419,109,334,251,129,23,30,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-10-22 13:00,566,333,398,48,0,56,"7,29","9,3","20,35","22,36","19,35","10,3","3,77","7,29",182,384,49,284,250,148,17,31,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-10-22 14:00,548,394,345,103,0,"61,5","3,19","7,83","17,97","28,41","16,81","9,86","6,09","9,86",219,329,142,252,210,135,47,56,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-10-22 15:00,474,508,319,114,0,46,"1,57","14,73","27,59","34,17","11,91","3,45","2,82","3,76",186,288,264,244,163,156,74,40,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-10-22 16:00,565,687,391,97,0,50,"1,02","9,46","21,48","37,6","15,6","7,67","4,09","3,07",219,346,403,284,215,176,66,31,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-10-22 17:00,745,783,376,44,0,52,"3,19","12,23","23,4","34,31","10,64","7,18","3,99","5,05",240,505,486,297,226,150,36,8,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-10-22 18:00,208,89,107,8,283,"38,5","10,28","16,82","28,04","32,71","11,21","0,93",0,0,62,146,68,21,74,33,6,2,137,146,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-10-22 19:00,0,0,0,0,321,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,166,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-10-22 20:00,0,0,0,0,290,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,129,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-10-22 21:00,0,0,0,0,327,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,159,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-10-22 22:00,0,0,0,0,253,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,126,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-10-22 23:00,0,0,0,0,246,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,126,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-10-23 00:00,0,0,0,0,122,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,43,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-10-23 01:00,0,0,0,0,85,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,35,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-10-23 02:00,0,0,0,0,39,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,18,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-10-23 03:00,0,0,0,0,41,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,11,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-10-23 04:00,0,0,0,0,45,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,16,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-10-23 05:00,0,0,0,0,54,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,30,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-10-23 06:00,0,0,0,0,114,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,52,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-10-23 07:00,0,0,0,0,239,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,98,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-10-23 08:00,369,50,142,23,83,36,"23,94","27,46","26,06","13,38","3,52","2,82","2,11","0,7",25,344,18,32,88,54,13,10,51,32,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-10-23 09:00,524,383,182,41,0,45,"9,34","21,98","23,08","25,27","13,19","3,85","2,2","1,1",63,461,46,337,87,95,20,21,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-10-23 10:00,442,353,214,64,0,"42,5","16,82","18,22","24,3","22,43","8,41","5,14","1,4","3,27",108,334,72,281,96,118,28,36,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-10-23 11:00,546,341,295,62,0,"42,5","25,42","21,02","18,64","15,93","9,83","4,75","2,71","1,69",172,374,94,247,161,134,28,34,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-10-23 12:00,579,401,307,86,0,"41,5","17,26","21,5","22,15","22,48","9,45","5,21","1,3","0,65",226,353,155,246,173,134,49,37,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-10-23 13:00,509,373,272,103,0,"44,5","8,46","16,18","26,1","26,84","11,4","5,51","2,21","3,31",187,322,171,202,151,121,71,32,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-10-23 14:00,457,326,375,103,0,50,"6,67","12,27","22,67","25,87","17,6","4,27",4,"6,67",207,250,144,182,222,153,53,50,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-10-23 15:00,409,416,473,70,0,49,"16,28","12,47","22,41","19,45","15,43","6,55","4,23","3,17",167,242,163,253,271,202,37,33,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-10-23 16:00,510,410,413,64,0,54,"6,05","13,8","21,79","28,33","11,62","10,17","3,15","5,08",228,282,148,262,252,161,30,34,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-10-23 17:00,609,232,437,25,0,41,"10,76","18,08","28,15",27,"6,86","3,66","2,75","2,75",196,413,134,98,244,193,18,7,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-10-23 18:00,141,45,89,6,296,40,"3,37","15,73","28,09","38,2","10,11","2,25",0,"2,25",43,98,38,7,58,31,6,0,135,161,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-10-23 19:00,0,0,0,0,331,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,147,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-10-23 20:00,0,0,0,0,261,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,112,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-10-23 21:00,0,0,0,0,341,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,141,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-10-23 22:00,0,0,0,0,236,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,105,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-10-23 23:00,0,0,0,0,217,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,96,Good uptime - 1
